"DepHour","Origin","OrigLong","OrigLat","ArrHour","Dest","DestLong","DestLat","n"
"15","DEN",-104.67,39.86,"18","SGF",-93.38,37.24,56
"18","DEN",-104.67,39.86,"19","PHX",-112.01,33.43,17
"17","DEN",-104.67,39.86,"18","RNO",-119.76,39.49,156
"07","DEN",-104.67,39.86,"10","TUL",-95.88,36.19,75
"20","DEN",-104.67,39.86,"21","SJC",-121.92,37.36,59
"20","DEN",-104.67,39.86,"21","RNO",-119.76,39.49,90
"08","DEN",-104.67,39.86,"10","SLC",-111.97,40.78,86
"18","DEN",-104.67,39.86,"19","SFO",-122.37,37.61,89
"09","DEN",-104.67,39.86,"10","PSP",-116.50,33.82,85
"20","DEN",-104.67,39.86,"22","SJC",-121.92,37.36,94
"08","DEN",-104.67,39.86,"10","SEA",-122.30,47.44,89
"13","DEN",-104.67,39.86,"15","SLC",-111.97,40.78,1
"21","DEN",-104.67,39.86,"22","SGF",-93.38,37.24,1
"18","DEN",-104.67,39.86,"21","SAT",-98.46,29.53,88
"07","DEN",-104.67,39.86,"08","SLC",-111.97,40.78,88
"17","DEN",-104.67,39.86,"19","SJC",-121.92,37.36,84
"17","DEN",-104.67,39.86,"19","SFO",-122.37,37.61,73
"17","DEN",-104.67,39.86,"21","TUL",-95.88,36.19,1
"09","DEN",-104.67,39.86,"10","SLC",-111.97,40.78,169
"17","DEN",-104.67,39.86,"19","PIH",-112.59,42.90,1
"18","DEN",-104.67,39.86,"23","PIT",-80.23,40.49,43
"18","DEN",-104.67,39.86,"21","STL",-90.37,38.74,88
"12","DEN",-104.67,39.86,"13","SLC",-111.97,40.78,105
"11","DEN",-104.67,39.86,"16","PIT",-80.23,40.49,88
"17","DEN",-104.67,39.86,"18","SAN",-117.19,32.73,103
"15","DEN",-104.67,39.86,"16","SFO",-122.37,37.61,59
"12","DEN",-104.67,39.86,"14","SMF",-121.59,38.69,14
"20","DEN",-104.67,39.86,"21","PHX",-112.01,33.43,40
"17","DEN",-104.67,39.86,"19","SAN",-117.19,32.73,70
"08","DEN",-104.67,39.86,"10","TUS",-110.94,32.11,128
"07","DEN",-104.67,39.86,"08","SFO",-122.37,37.61,91
"20","DEN",-104.67,39.86,"22","SFO",-122.37,37.61,81
"17","DEN",-104.67,39.86,"18","SJC",-121.92,37.36,89
"20","DEN",-104.67,39.86,"22","SMF",-121.59,38.69,123
"20","DEN",-104.67,39.86,"21","SAN",-117.19,32.73,90
"11","DEN",-104.67,39.86,"12","SNA",-117.86,33.67,81
"12","DEN",-104.67,39.86,"14","TUS",-110.94,32.11,61
"17","DEN",-104.67,39.86,"18","SLC",-111.97,40.78,150
"08","DEN",-104.67,39.86,"10","SNA",-117.86,33.67,15
"12","DEN",-104.67,39.86,"13","SJC",-121.92,37.36,169
"15","DEN",-104.67,39.86,"20","PIT",-80.23,40.49,15
"12","DEN",-104.67,39.86,"13","RAP",-103.05,44.04,55
"17","DEN",-104.67,39.86,"18","TUS",-110.94,32.11,45
"09","DEN",-104.67,39.86,"10","SMF",-121.59,38.69,84
"10","DEN",-104.67,39.86,"16","PIT",-80.23,40.49,57
"12","DEN",-104.67,39.86,"13","TUS",-110.94,32.11,23
"23","DEN",-104.67,39.86,"00","SLC",-111.97,40.78,52
"22","DEN",-104.67,39.86,"00","SLC",-111.97,40.78,25
"11","DEN",-104.67,39.86,"13","SLC",-111.97,40.78,79
"08","DEN",-104.67,39.86,"10","SMF",-121.59,38.69,60
"08","DEN",-104.67,39.86,"09","RAP",-103.05,44.04,85
"10","DEN",-104.67,39.86,"15","PIT",-80.23,40.49,30
"10","DEN",-104.67,39.86,"13","SAT",-98.46,29.53,89
"20","DEN",-104.67,39.86,"21","SLC",-111.97,40.78,1
"18","DEN",-104.67,39.86,"00","TPA",-82.53,27.97,78
"16","DEN",-104.67,39.86,"19","STL",-90.37,38.74,85
"08","DEN",-104.67,39.86,"09","SMF",-121.59,38.69,28
"12","DEN",-104.67,39.86,"13","SMF",-121.59,38.69,153
"13","DEN",-104.67,39.86,"17","SDF",-85.73,38.17,90
"20","DEN",-104.67,39.86,"22","SEA",-122.30,47.44,166
"15","DEN",-104.67,39.86,"16","RAP",-103.05,44.04,112
"12","DEN",-104.67,39.86,"13","SNA",-117.86,33.67,85
"16","DEN",-104.67,39.86,"17","SFO",-122.37,37.61,85
"17","DEN",-104.67,39.86,"18","PHX",-112.01,33.43,46
"20","DEN",-104.67,39.86,"22","SAN",-117.19,32.73,83
"08","DEN",-104.67,39.86,"10","SCK",-121.23,37.89,51
"06","DEN",-104.67,39.86,"07","SLC",-111.97,40.78,73
"17","DEN",-104.67,39.86,"18","SMF",-121.59,38.69,88
"10","DEN",-104.67,39.86,"11","SFO",-122.37,37.61,85
"08","DEN",-104.67,39.86,"11","STL",-90.37,38.74,26
"08","DEN",-104.67,39.86,"10","SAN",-117.19,32.73,164
"09","DEN",-104.67,39.86,"10","SJC",-121.92,37.36,83
"14","DEN",-104.67,39.86,"15","SAN",-117.19,32.73,82
"17","DEN",-104.67,39.86,"19","SMF",-121.59,38.69,85
"20","DEN",-104.67,39.86,"22","SLC",-111.97,40.78,62
"14","DEN",-104.67,39.86,"16","SNA",-117.86,33.67,87
"22","DEN",-104.67,39.86,"00","SAN",-117.19,32.73,68
"09","DEN",-104.67,39.86,"10","SNA",-117.86,33.67,75
"17","DEN",-104.67,39.86,"19","SEA",-122.30,47.44,83
"08","DEN",-104.67,39.86,"09","TUS",-110.94,32.11,45
"15","DEN",-104.67,39.86,"16","SLC",-111.97,40.78,75
"12","DEN",-104.67,39.86,"13","SFO",-122.37,37.61,165
"12","DEN",-104.67,39.86,"13","SAN",-117.19,32.73,161
"18","DEN",-104.67,39.86,"00","PIT",-80.23,40.49,40
"20","DEN",-104.67,39.86,"21","SMF",-121.59,38.69,27
"17","DEN",-104.67,39.86,"18","GEG",-117.53,47.61,1
"19","DEN",-104.67,39.86,"22","DFW",-97.03,32.89,100
"16","DEN",-104.67,39.86,"18","BUR",-118.35,34.20,29
"18","DEN",-104.67,39.86,"21","BIS",-100.74,46.77,85
"18","DEN",-104.67,39.86,"21","CID",-91.71,41.88,154
"20","DEN",-104.67,39.86,"21","GEG",-117.53,47.61,155
"20","DEN",-104.67,39.86,"22","FAT",-119.71,36.77,87
"11","DEN",-104.67,39.86,"15","ATL",-84.42,33.63,48
"10","DEN",-104.67,39.86,"13","CID",-91.71,41.88,166
"08","DEN",-104.67,39.86,"09","FAT",-119.71,36.77,61
"10","DEN",-104.67,39.86,"16","EWR",-74.16,40.69,168
"20","DEN",-104.67,39.86,"21","BIL",-108.54,45.80,28
"20","DEN",-104.67,39.86,"22","EUG",-123.21,44.12,90
"15","DEN",-104.67,39.86,"20","DTW",-83.35,42.21,135
"08","DEN",-104.67,39.86,"10","GEG",-117.53,47.61,90
"17","DEN",-104.67,39.86,"20","AMA",-101.70,35.21,83
"18","DEN",-104.67,39.86,"21","FSD",-96.74,43.58,65
"13","DEN",-104.67,39.86,"17","CVG",-84.66,39.04,18
"10","DEN",-104.67,39.86,"13","DFW",-97.03,32.89,115
"15","DEN",-104.67,39.86,"16","BIS",-100.74,46.77,1
"12","DEN",-104.67,39.86,"13","GEG",-117.53,47.61,82
"13","DEN",-104.67,39.86,"16","BIS",-100.74,46.77,89
"13","DEN",-104.67,39.86,"16","DFW",-97.03,32.89,179
"10","DEN",-104.67,39.86,"15","CVG",-84.66,39.04,77
"10","DEN",-104.67,39.86,"15","ATL",-84.42,33.63,170
"15","DEN",-104.67,39.86,"18","DFW",-97.03,32.89,172
"20","DEN",-104.67,39.86,"21","BUR",-118.35,34.20,14
"09","DEN",-104.67,39.86,"12","DFW",-97.03,32.89,183
"10","DEN",-104.67,39.86,"13","BIS",-100.74,46.77,87
"17","DEN",-104.67,39.86,"18","GJT",-108.52,39.12,73
"18","DEN",-104.67,39.86,"21","FAR",-96.81,46.92,57
"20","DEN",-104.67,39.86,"21","FAT",-119.71,36.77,1
"11","DEN",-104.67,39.86,"16","ATL",-84.42,33.63,84
"06","DEN",-104.67,39.86,"09","DFW",-97.03,32.89,78
"17","DEN",-104.67,39.86,"19","FAT",-119.71,36.77,13
"12","DEN",-104.67,39.86,"13","FAT",-119.71,36.77,74
"10","DEN",-104.67,39.86,"15","CLE",-81.84,41.41,166
"09","DEN",-104.67,39.86,"10","GJT",-108.52,39.12,88
"10","DEN",-104.67,39.86,"10","BUR",-118.35,34.20,1
"19","DEN",-104.67,39.86,"00","CVG",-84.66,39.04,28
"08","DEN",-104.67,39.86,"11","AMA",-101.70,35.21,89
"09","DEN",-104.67,39.86,"10","BUR",-118.35,34.20,82
"10","DEN",-104.67,39.86,"15","BUF",-78.73,42.94,83
"10","DEN",-104.67,39.86,"15","DTW",-83.35,42.21,200
"19","DEN",-104.67,39.86,"22","FAR",-96.81,46.92,83
"14","DEN",-104.67,39.86,"19","ATL",-84.42,33.63,90
"20","DEN",-104.67,39.86,"21","GJT",-108.52,39.12,72
"19","DEN",-104.67,39.86,"23","CVG",-84.66,39.04,53
"12","DEN",-104.67,39.86,"13","GJT",-108.52,39.12,88
"00","DEN",-104.67,39.86,"06","EWR",-74.16,40.69,70
"18","DEN",-104.67,39.86,"18","GJT",-108.52,39.12,1
"04","DEN",-104.67,39.86,"07","DFW",-97.03,32.89,90
"15","DEN",-104.67,39.86,"16","GJT",-108.52,39.12,79
"15","DEN",-104.67,39.86,"16","ABQ",-106.60,35.04,117
"17","DEN",-104.67,39.86,"18","FAT",-119.71,36.77,63
"17","DEN",-104.67,39.86,"19","GEG",-117.53,47.61,76
"18","DEN",-104.67,39.86,"23","DTW",-83.35,42.21,149
"18","DEN",-104.67,39.86,"20","FSD",-96.74,43.58,90
"19","DEN",-104.67,39.86,"21","DFW",-97.03,32.89,29
"13","DEN",-104.67,39.86,"18","CVG",-84.66,39.04,62
"17","DEN",-104.67,39.86,"19","BUR",-118.35,34.20,81
"13","DEN",-104.67,39.86,"19","BOS",-71.00,42.36,81
"14","DEN",-104.67,39.86,"16","BUR",-118.35,34.20,69
"20","DEN",-104.67,39.86,"22","DFW",-97.03,32.89,59
"17","DEN",-104.67,39.86,"18","BUR",-118.35,34.20,58
"08","DEN",-104.67,39.86,"13","EWR",-74.16,40.69,84
"10","DEN",-104.67,39.86,"16","BOS",-71.00,42.36,159
"12","DEN",-104.67,39.86,"13","BUR",-118.35,34.20,169
"08","DEN",-104.67,39.86,"13","BOS",-71.00,42.36,88
"16","DEN",-104.67,39.86,"19","DFW",-97.03,32.89,178
"13","DEN",-104.67,39.86,"18","CLE",-81.84,41.41,87
"15","DEN",-104.67,39.86,"19","ATL",-84.42,33.63,83
"13","DEN",-104.67,39.86,"19","EWR",-74.16,40.69,85
"20","DEN",-104.67,39.86,"22","BUR",-118.35,34.20,56
"13","DEN",-104.67,39.86,"16","AUS",-97.66,30.19,84
"18","DEN",-104.67,39.86,"23","CLE",-81.84,41.41,157
"13","DEN",-104.67,39.86,"17","FAR",-96.81,46.92,1
"00","DEN",-104.67,39.86,"05","EWR",-74.16,40.69,16
"19","DEN",-104.67,39.86,"21","FSD",-96.74,43.58,14
"10","DEN",-104.67,39.86,"14","DTW",-83.35,42.21,60
"17","DEN",-104.67,39.86,"19","ABQ",-106.60,35.04,76
"08","DEN",-104.67,39.86,"09","ABQ",-106.60,35.04,89
"22","DEN",-104.67,39.86,"22","COS",-104.70,38.80,1
"07","DEN",-104.67,39.86,"10","DSM",-93.66,41.53,26
"18","DEN",-104.67,39.86,"22","ATL",-84.42,33.63,16
"17","DEN",-104.67,39.86,"18","ABQ",-106.60,35.04,88
"17","DEN",-104.67,39.86,"22","ATL",-84.42,33.63,66
"22","DEN",-104.67,39.86,"23","COS",-104.70,38.80,71
"13","DEN",-104.67,39.86,"13","COS",-104.70,38.80,61
"18","DEN",-104.67,39.86,"23","ATL",-84.42,33.63,11
"18","DEN",-104.67,39.86,"00","EWR",-74.16,40.69,86
"12","DEN",-104.67,39.86,"13","ABQ",-106.60,35.04,137
"18","DEN",-104.67,39.86,"22","AUS",-97.66,30.19,81
"11","DEN",-104.67,39.86,"13","DFW",-97.03,32.89,148
"16","DEN",-104.67,39.86,"21","CLT",-80.94,35.21,92
"01","DEN",-104.67,39.86,"05","ATL",-84.42,33.63,82
"13","DEN",-104.67,39.86,"15","DSM",-93.66,41.53,78
"12","DEN",-104.67,39.86,"16","DAY",-84.21,39.90,88
"15","DEN",-104.67,39.86,"21","BDL",-72.68,41.93,86
"09","DEN",-104.67,39.86,"09","COS",-104.70,38.80,15
"07","DEN",-104.67,39.86,"09","DSM",-93.66,41.53,91
"07","DEN",-104.67,39.86,"09","DFW",-97.03,32.89,90
"18","DEN",-104.67,39.86,"20","DSM",-93.66,41.53,61
"12","DEN",-104.67,39.86,"13","COS",-104.70,38.80,13
"07","DEN",-104.67,39.86,"10","DFW",-97.03,32.89,74
"14","DEN",-104.67,39.86,"15","COS",-104.70,38.80,70
"06","DEN",-104.67,39.86,"06","COS",-104.70,38.80,91
"19","DEN",-104.67,39.86,"00","EWR",-74.16,40.69,74
"12","DEN",-104.67,39.86,"14","BOI",-116.22,43.56,161
"08","DEN",-104.67,39.86,"10","BOI",-116.22,43.56,178
"17","DEN",-104.67,39.86,"19","BOI",-116.22,43.56,141
"10","DEN",-104.67,39.86,"16","BDL",-72.68,41.93,82
"12","DEN",-104.67,39.86,"13","BZN",-111.15,45.77,81
"17","DEN",-104.67,39.86,"19","ELP",-106.37,31.80,78
"07","DEN",-104.67,39.86,"12","ATL",-84.42,33.63,16
"17","DEN",-104.67,39.86,"18","BOI",-116.22,43.56,30
"11","DEN",-104.67,39.86,"12","ABQ",-106.60,35.04,30
"20","DEN",-104.67,39.86,"23","DFW",-97.03,32.89,13
"18","DEN",-104.67,39.86,"00","ATL",-84.42,33.63,28
"11","DEN",-104.67,39.86,"16","BWI",-76.66,39.17,85
"08","DEN",-104.67,39.86,"10","ELP",-106.37,31.80,94
"14","DEN",-104.67,39.86,"16","ELP",-106.37,31.80,67
"18","DEN",-104.67,39.86,"23","CMH",-82.89,39.99,82
"17","DEN",-104.67,39.86,"19","BZN",-111.15,45.77,79
"08","DEN",-104.67,39.86,"10","ABQ",-106.60,35.04,83
"12","DEN",-104.67,39.86,"14","ELP",-106.37,31.80,15
"20","DEN",-104.67,39.86,"22","ELP",-106.37,31.80,29
"12","DEN",-104.67,39.86,"13","BFL",-119.05,35.43,87
"08","DEN",-104.67,39.86,"10","BFL",-119.05,35.43,30
"11","DEN",-104.67,39.86,"16","CLT",-80.94,35.21,91
"10","DEN",-104.67,39.86,"13","DSM",-93.66,41.53,131
"15","DEN",-104.67,39.86,"21","EWR",-74.16,40.69,82
"15","DEN",-104.67,39.86,"21","BWI",-76.66,39.17,15
"10","DEN",-104.67,39.86,"11","COS",-104.70,38.80,84
"20","DEN",-104.67,39.86,"21","BZN",-111.15,45.77,1
"20","DEN",-104.67,39.86,"21","ABQ",-106.60,35.04,86
"20","DEN",-104.67,39.86,"21","CPR",-106.46,42.90,71
"08","DEN",-104.67,39.86,"10","BIL",-108.54,45.80,92
"18","DEN",-104.67,39.86,"21","AUS",-97.66,30.19,86
"17","DEN",-104.67,39.86,"18","BIL",-108.54,45.80,89
"15","DEN",-104.67,39.86,"20","EWR",-74.16,40.69,82
"19","DEN",-104.67,39.86,"21","DSM",-93.66,41.53,13
"18","DEN",-104.67,39.86,"21","DFW",-97.03,32.89,139
"20","DEN",-104.67,39.86,"21","COS",-104.70,38.80,80
"17","DEN",-104.67,39.86,"18","COS",-104.70,38.80,81
"08","DEN",-104.67,39.86,"10","EUG",-123.21,44.12,90
"18","DEN",-104.67,39.86,"21","DSM",-93.66,41.53,87
"18","DEN",-104.67,39.86,"20","DFW",-97.03,32.89,14
"12","DEN",-104.67,39.86,"13","CPR",-106.46,42.90,83
"09","DEN",-104.67,39.86,"10","CPR",-106.46,42.90,83
"13","DEN",-104.67,39.86,"13","CPR",-106.46,42.90,28
"12","DEN",-104.67,39.86,"13","BIL",-108.54,45.80,163
"15","DEN",-104.67,39.86,"17","DSM",-93.66,41.53,87
"17","DEN",-104.67,39.86,"19","EUG",-123.21,44.12,77
"08","DEN",-104.67,39.86,"13","ATL",-84.42,33.63,79
"17","DEN",-104.67,39.86,"19","BIL",-108.54,45.80,84
"15","DEN",-104.67,39.86,"20","CLE",-81.84,41.41,79
"09","DEN",-104.67,39.86,"13","HNL",-157.92,21.31,60
"15","DEN",-104.67,39.86,"02","EWR",-74.16,40.69,1
"20","DEN",-104.67,39.86,"22","BIL",-108.54,45.80,85
"21","DEN",-104.67,39.86,"22","COS",-104.70,38.80,75
"13","DEN",-104.67,39.86,"15","FSD",-96.74,43.58,14
"13","DEN",-104.67,39.86,"16","FSD",-96.74,43.58,68
"10","DEN",-104.67,39.86,"13","FSD",-96.74,43.58,26
"21","DEN",-104.67,39.86,"00","DFW",-97.03,32.89,69
"10","DEN",-104.67,39.86,"12","FSD",-96.74,43.58,89
"13","DEN",-104.67,39.86,"18","DTW",-83.35,42.21,75
"15","DEN",-104.67,39.86,"19","DTW",-83.35,42.21,91
"14","DEN",-104.67,39.86,"15","ABQ",-106.60,35.04,64
"15","DEN",-104.67,39.86,"16","COS",-104.70,38.80,79
"10","DEN",-104.67,39.86,"15","CMH",-82.89,39.99,86
"18","DEN",-104.67,39.86,"00","BWI",-76.66,39.17,85
"19","DEN",-104.67,39.86,"19","COS",-104.70,38.80,13
"20","DEN",-104.67,39.86,"22","ABQ",-106.60,35.04,73
"08","DEN",-104.67,39.86,"12","ATL",-84.42,33.63,71
"09","DEN",-104.67,39.86,"12","HNL",-157.92,21.31,24
"12","DEN",-104.67,39.86,"13","EUG",-123.21,44.12,79
"15","DEN",-104.67,39.86,"21","BOS",-71.00,42.36,160
"18","DEN",-104.67,39.86,"21","MSN",-89.33,43.13,83
"13","DEN",-104.67,39.86,"16","MDW",-87.75,41.78,74
"15","DEN",-104.67,39.86,"18","MDW",-87.75,41.78,26
"14","DEN",-104.67,39.86,"18","MDW",-87.75,41.78,58
"18","DEN",-104.67,39.86,"20","MSP",-93.22,44.88,82
"13","DEN",-104.67,39.86,"15","OKC",-97.60,35.39,83
"19","DEN",-104.67,39.86,"22","MDW",-87.75,41.78,82
"11","DEN",-104.67,39.86,"13","LNK",-96.75,40.85,89
"10","DEN",-104.67,39.86,"14","MDW",-87.75,41.78,139
"10","DEN",-104.67,39.86,"13","MSN",-89.33,43.13,89
"21","DEN",-104.67,39.86,"00","MSP",-93.22,44.88,73
"12","DEN",-104.67,39.86,"13","PHX",-112.01,33.43,113
"10","DEN",-104.67,39.86,"13","MDW",-87.75,41.78,29
"07","DEN",-104.67,39.86,"09","MSP",-93.22,44.88,88
"13","DEN",-104.67,39.86,"15","LNK",-96.75,40.85,83
"10","DEN",-104.67,39.86,"16","IAD",-77.45,38.94,85
"18","DEN",-104.67,39.86,"21","MDW",-87.75,41.78,88
"08","DEN",-104.67,39.86,"11","MSP",-93.22,44.88,54
"15","DEN",-104.67,39.86,"20","MCO",-81.30,28.42,80
"10","DEN",-104.67,39.86,"13","OMA",-95.89,41.30,107
"09","DEN",-104.67,39.86,"12","ORD",-87.90,41.97,177
"10","DEN",-104.67,39.86,"13","MSP",-93.22,44.88,163
"13","DEN",-104.67,39.86,"15","OMA",-95.89,41.30,82
"10","DEN",-104.67,39.86,"13","ORD",-87.90,41.97,90
"12","DEN",-104.67,39.86,"14","PHX",-112.01,33.43,62
"18","DEN",-104.67,39.86,"22","HNL",-157.92,21.31,11
"10","DEN",-104.67,39.86,"14","HOU",-95.27,29.64,16
"08","DEN",-104.67,39.86,"10","MSP",-93.22,44.88,15
"10","DEN",-104.67,39.86,"12","OMA",-95.89,41.30,57
"15","DEN",-104.67,39.86,"17","OKC",-97.60,35.39,88
"15","DEN",-104.67,39.86,"18","OKC",-97.60,35.39,79
"18","DEN",-104.67,39.86,"21","HNL",-157.92,21.31,6
"13","DEN",-104.67,39.86,"16","MSP",-93.22,44.88,81
"07","DEN",-104.67,39.86,"10","OMA",-95.89,41.30,74
"15","DEN",-104.67,39.86,"21","IAD",-77.45,38.94,15
"10","DEN",-104.67,39.86,"12","OKC",-97.60,35.39,59
"08","DEN",-104.67,39.86,"13","IAD",-77.45,38.94,87
"10","DEN",-104.67,39.86,"13","OKC",-97.60,35.39,78
"18","DEN",-104.67,39.86,"20","OMA",-95.89,41.30,54
"18","DEN",-104.67,39.86,"21","OMA",-95.89,41.30,28
"06","DEN",-104.67,39.86,"09","MDW",-87.75,41.78,59
"13","DEN",-104.67,39.86,"18","MCO",-81.30,28.42,88
"19","DEN",-104.67,39.86,"22","OMA",-95.89,41.30,83
"18","DEN",-104.67,39.86,"21","OKC",-97.60,35.39,162
"10","DEN",-104.67,39.86,"15","MCO",-81.30,28.42,84
"10","DEN",-104.67,39.86,"15","IAD",-77.45,38.94,90
"15","DEN",-104.67,39.86,"17","OMA",-95.89,41.30,160
"15","DEN",-104.67,39.86,"18","OMA",-95.89,41.30,16
"07","DEN",-104.67,39.86,"09","OKC",-97.60,35.39,91
"10","DEN",-104.67,39.86,"16","MCO",-81.30,28.42,79
"18","DEN",-104.67,39.86,"21","MSP",-93.22,44.88,88
"09","DEN",-104.67,39.86,"12","MSP",-93.22,44.88,89
"08","DEN",-104.67,39.86,"10","OKC",-97.60,35.39,72
"06","DEN",-104.67,39.86,"10","MDW",-87.75,41.78,30
"18","DEN",-104.67,39.86,"21","MKE",-87.89,42.94,86
"08","DEN",-104.67,39.86,"10","MCI",-94.71,39.29,34
"20","DEN",-104.67,39.86,"21","ONT",-117.60,34.05,159
"07","DEN",-104.67,39.86,"12","IAD",-77.45,38.94,60
"10","DEN",-104.67,39.86,"16","MIA",-80.29,25.79,177
"10","DEN",-104.67,39.86,"13","MKE",-87.89,42.94,90
"10","DEN",-104.67,39.86,"14","MKE",-87.89,42.94,82
"08","DEN",-104.67,39.86,"09","ONT",-117.60,34.05,30
"15","DEN",-104.67,39.86,"18","MSP",-93.22,44.88,170
"10","DEN",-104.67,39.86,"14","MSY",-90.25,29.99,167
"15","DEN",-104.67,39.86,"20","IAD",-77.45,38.94,156
"19","DEN",-104.67,39.86,"22","MKE",-87.89,42.94,72
"14","DEN",-104.67,39.86,"16","ONT",-117.60,34.05,1
"13","DEN",-104.67,39.86,"16","ORD",-87.90,41.97,253
"15","DEN",-104.67,39.86,"18","MCI",-94.71,39.29,107
"12","DEN",-104.67,39.86,"14","OAK",-122.22,37.72,12
"13","DEN",-104.67,39.86,"16","MKE",-87.89,42.94,80
"20","DEN",-104.67,39.86,"22","ONT",-117.60,34.05,1
"08","DEN",-104.67,39.86,"09","PHX",-112.01,33.43,46
"17","DEN",-104.67,39.86,"18","ONT",-117.60,34.05,156
"17","DEN",-104.67,39.86,"19","ONT",-117.60,34.05,15
"15","DEN",-104.67,39.86,"19","MSY",-90.25,29.99,81
"07","DEN",-104.67,39.86,"09","MCI",-94.71,39.29,89
"07","DEN",-104.67,39.86,"10","MCI",-94.71,39.29,39
"18","DEN",-104.67,39.86,"22","HOU",-95.27,29.64,70
"13","DEN",-104.67,39.86,"16","MCI",-94.71,39.29,14
"19","DEN",-104.67,39.86,"22","HOU",-95.27,29.64,16
"06","DEN",-104.67,39.86,"08","OMA",-95.89,41.30,91
"18","DEN",-104.67,39.86,"22","MSY",-90.25,29.99,91
"11","DEN",-104.67,39.86,"14","MCI",-94.71,39.29,1
"15","DEN",-104.67,39.86,"21","MIA",-80.29,25.79,118
"10","DEN",-104.67,39.86,"13","MCI",-94.71,39.29,173
"11","DEN",-104.67,39.86,"13","PHX",-112.01,33.43,118
"14","DEN",-104.67,39.86,"18","HOU",-95.27,29.64,81
"13","DEN",-104.67,39.86,"15","MCI",-94.71,39.29,63
"17","DEN",-104.67,39.86,"19","OAK",-122.22,37.72,76
"12","DEN",-104.67,39.86,"13","OAK",-122.22,37.72,154
"20","DEN",-104.67,39.86,"21","OAK",-122.22,37.72,92
"14","DEN",-104.67,39.86,"16","OAK",-122.22,37.72,68
"19","DEN",-104.67,39.86,"22","LNK",-96.75,40.85,41
"07","DEN",-104.67,39.86,"08","PHX",-112.01,33.43,67
"17","DEN",-104.67,39.86,"18","OAK",-122.22,37.72,84
"08","DEN",-104.67,39.86,"10","ONT",-117.60,34.05,145
"19","DEN",-104.67,39.86,"21","LNK",-96.75,40.85,47
"13","DEN",-104.67,39.86,"18","IAD",-77.45,38.94,82
"06","DEN",-104.67,39.86,"11","IAD",-77.45,38.94,29
"18","DEN",-104.67,39.86,"21","LNK",-96.75,40.85,30
"10","DEN",-104.67,39.86,"13","HOU",-95.27,29.64,68
"11","DEN",-104.67,39.86,"14","MEM",-89.97,35.04,86
"11","DEN",-104.67,39.86,"15","MEM",-89.97,35.04,29
"19","DEN",-104.67,39.86,"22","MSP",-93.22,44.88,82
"07","DEN",-104.67,39.86,"07","PHX",-112.01,33.43,23
"18","DEN",-104.67,39.86,"20","LNK",-96.75,40.85,58
"21","DEN",-104.67,39.86,"00","MCI",-94.71,39.29,70
"12","DEN",-104.67,39.86,"13","ONT",-117.60,34.05,174
"14","DEN",-104.67,39.86,"17","MSP",-93.22,44.88,86
"08","DEN",-104.67,39.86,"10","OAK",-122.22,37.72,173
"19","DEN",-104.67,39.86,"00","IAD",-77.45,38.94,166
"18","DEN",-104.67,39.86,"20","MCI",-94.71,39.29,28
"16","DEN",-104.67,39.86,"19","MEM",-89.97,35.04,27
"20","DEN",-104.67,39.86,"22","OAK",-122.22,37.72,68
"08","DEN",-104.67,39.86,"10","PHX",-112.01,33.43,130
"18","DEN",-104.67,39.86,"21","MCI",-94.71,39.29,58
"15","DEN",-104.67,39.86,"17","MCI",-94.71,39.29,61
"18","DEN",-104.67,39.86,"22","MEM",-89.97,35.04,28
"19","DEN",-104.67,39.86,"21","MCI",-94.71,39.29,82
"18","DEN",-104.67,39.86,"21","MEM",-89.97,35.04,1
"15","DEN",-104.67,39.86,"18","MEM",-89.97,35.04,56
"10","DEN",-104.67,39.86,"13","MLI",-90.50,41.44,59
"19","DEN",-104.67,39.86,"21","MLI",-90.50,41.44,60
"11","DEN",-104.67,39.86,"12","PHX",-112.01,33.43,23
"17","DEN",-104.67,39.86,"19","PDX",-122.59,45.58,85
"21","DEN",-104.67,39.86,"01","IAH",-95.34,29.98,82
"17","DEN",-104.67,39.86,"23","LGA",-73.87,40.77,1
"09","DEN",-104.67,39.86,"12","IAH",-95.34,29.98,85
"23","DEN",-104.67,39.86,"00","LAS",-115.15,36.08,41
"20","DEN",-104.67,39.86,"21","LAS",-115.15,36.08,166
"10","DEN",-104.67,39.86,"12","ICT",-97.43,37.64,89
"10","DEN",-104.67,39.86,"11","LAX",-118.40,33.94,87
"15","DEN",-104.67,39.86,"18","ORD",-87.90,41.97,161
"16","DEN",-104.67,39.86,"19","ORD",-87.90,41.97,90
"13","DEN",-104.67,39.86,"14","LAS",-115.15,36.08,46
"14","DEN",-104.67,39.86,"16","PDX",-122.59,45.58,81
"10","DEN",-104.67,39.86,"13","IND",-86.29,39.71,24
"09","DEN",-104.67,39.86,"10","LAS",-115.15,36.08,46
"17","DEN",-104.67,39.86,"18","PDX",-122.59,45.58,91
"10","DEN",-104.67,39.86,"15","PHL",-75.24,39.87,59
"08","DEN",-104.67,39.86,"09","LAX",-118.40,33.94,30
"18","DEN",-104.67,39.86,"21","ICT",-97.43,37.64,30
"19","DEN",-104.67,39.86,"00","LGA",-73.87,40.77,73
"19","DEN",-104.67,39.86,"23","IAH",-95.34,29.98,35
"19","DEN",-104.67,39.86,"23","IND",-86.29,39.71,62
"11","DEN",-104.67,39.86,"15","ORD",-87.90,41.97,15
